ticker,pack,scope,strat_pct,bh_pct,alpha_pct,sharpe,max_dd_pct,trades,win_rate
6689,pack_e,S5_ai,-18.31,-30.98,12.66,-1.751,18.31,5,0.0
6689,pack_f,total,-3.43,-0.9,-2.52,0.064,43.71,10,70.0
6689,pack_f,S1_trump1,0.0,6.55,-6.55,inf,,0,
6689,pack_f,S2_late,0.0,9.63,-9.63,inf,,0,
6689,pack_f,S3_covid,-2.84,206.49,-209.32,0.054,33.57,5,80.0
6689,pack_f,S4_hike,0.11,-60.09,60.2,0.079,18.54,1,100.0
6689,pack_f,S5_ai,-6.23,-30.98,24.74,-0.955,6.85,1,0.0
6689,pack_g,total,-16.86,-0.9,-15.96,-0.044,58.13,1,
6689,pack_g,S1_trump1,19.66,6.55,13.11,2.169,10.0,1,
6689,pack_g,S2_late,-6.82,9.63,-16.45,-0.292,21.79,1,
6689,pack_g,S3_covid,76.1,206.49,-130.38,1.249,37.39,1,
6689,pack_g,S4_hike,-25.9,-60.09,34.18,-1.01,29.53,1,
6689,pack_g,S5_ai,-14.89,-30.98,16.09,-0.547,23.72,1,
6691,pack_a,total,259.68,1983.19,-1723.51,1.252,27.9,16,68.8
6691,pack_a,S1_trump1,0.0,-19.02,19.02,inf,,0,
6691,pack_a,S2_late,13.99,56.2,-42.21,1.132,8.86,1,100.0
6691,pack_a,S3_covid,61.3,178.71,-117.42,1.662,11.49,5,100.0
6691,pack_a,S4_hike,72.08,70.01,2.06,2.105,10.38,3,66.7
6691,pack_a,S5_ai,-8.68,275.38,-284.06,-0.204,20.92,5,20.0
6691,pack_b,total,519.26,1983.19,-1463.93,1.486,28.29,28,55.6
6691,pack_b,S1_trump1,0.0,-19.02,19.02,inf,,0,
6691,pack_b,S2_late,16.15,56.2,-40.05,1.018,15.55,5,40.0
6691,pack_b,S3_covid,83.0,178.71,-95.71,1.958,13.33,6,83.3
6691,pack_b,S4_hike,65.31,70.01,-4.71,1.783,16.24,5,50.0
6691,pack_b,S5_ai,45.41,275.38,-229.97,0.959,28.29,10,44.4
6691,pack_c,total,600.32,1983.19,-1382.87,1.601,28.29,26,60.0
6691,pack_c,S1_trump1,0.0,-19.02,19.02,inf,,0,
6691,pack_c,S2_late,16.15,56.2,-40.05,1.018,15.55,5,40.0
6691,pack_c,S3_covid,83.84,178.71,-94.87,1.973,13.33,6,83.3
6691,pack_c,S4_hike,84.35,70.01,14.33,2.309,10.83,3,66.7
6691,pack_c,S5_ai,45.41,275.38,-229.97,0.959,28.29,10,44.4
6691,pack_d,total,-1.28,1983.19,-1984.47,0.087,27.19,85,33.3
6691,pack_d,S1_trump1,-4.59,-19.02,14.44,-2.727,5.06,3,0.0
6691,pack_d,S2_late,-11.79,56.2,-67.98,-0.901,15.17,12,16.7
6691,pack_d,S3_covid,8.96,178.71,-169.75,0.493,11.84,23,39.1
6691,pack_d,S4_hike,13.95,70.01,-56.07,0.652,15.98,18,44.4
6691,pack_d,S5_ai,-8.01,275.38,-283.39,-0.076,27.19,29,28.6
6691,pack_e,total,189.27,1983.19,-1793.92,0.887,28.77,4,66.7
6691,pack_e,S1_trump1,0.0,-19.02,19.02,inf,,0,
6691,pack_e,S2_late,0.0,56.2,-56.2,inf,,0,
6691,pack_e,S3_covid,11.74,178.71,-166.97,0.576,11.54,1,
6691,pack_e,S4_hike,6.73,70.01,-63.29,0.566,6.87,1,
6691,pack_e,S5_ai,90.12,275.38,-185.26,1.301,18.74,1,
6691,pack_f,total,165.06,1983.19,-1818.13,0.928,27.89,21,76.2
6691,pack_f,S1_trump1,0.0,-19.02,19.02,inf,,0,
6691,pack_f,S2_late,10.78,56.2,-45.42,1.372,2.6,2,100.0
6691,pack_f,S3_covid,29.95,178.71,-148.76,1.109,11.54,4,100.0
6691,pack_f,S4_hike,7.42,70.01,-62.59,0.544,14.13,2,100.0
6691,pack_f,S5_ai,55.62,275.38,-219.76,1.144,22.61,6,66.7
6691,pack_g,total,668.51,1983.19,-1314.68,1.571,27.02,1,
6691,pack_g,S1_trump1,-1.76,-19.02,17.26,-0.732,3.45,1,
6691,pack_g,S2_late,12.65,56.2,-43.54,0.968,10.14,1,
6691,pack_g,S3_covid,101.68,178.71,-77.03,2.056,17.92,1,
6691,pack_g,S4_hike,70.51,70.01,0.5,2.001,16.72,1,
6691,pack_g,S5_ai,99.28,275.38,-176.1,1.564,17.98,1,
6695,pack_a,total,-8.54,226.85,-235.39,0.03,36.92,11,36.4
6695,pack_a,S2_late,0.0,26.48,-26.48,inf,,0,
6695,pack_a,S3_covid,-18.06,383.37,-401.43,-0.306,34.78,8,28.6
6695,pack_a,S4_hike,-1.46,-49.66,48.2,-0.021,10.52,1,
6695,pack_a,S5_ai,0.0,10.56,-10.56,inf,,0,
6695,pack_b,total,6.91,226.85,-219.94,0.207,46.28,26,32.0
6695,pack_b,S2_late,21.17,26.48,-5.32,0.765,19.77,3,66.7
6695,pack_b,S3_covid,14.22,383.37,-369.15,0.455,30.17,11,40.0
6695,pack_b,S4_hike,-21.62,-49.66,28.04,-1.052,24.43,5,0.0
6695,pack_b,S5_ai,-12.99,10.56,-23.54,-0.411,17.26,5,0.0
6695,pack_c,total,3.73,226.85,-223.12,0.19,47.88,26,32.0
6695,pack_c,S2_late,21.17,26.48,-5.32,0.765,19.77,3,66.7
6695,pack_c,S3_covid,10.83,383.37,-372.54,0.402,30.17,11,40.0
6695,pack_c,S4_hike,-21.62,-49.66,28.04,-1.052,24.43,5,0.0
6695,pack_c,S5_ai,-12.99,10.56,-23.54,-0.411,17.26,5,0.0
6695,pack_d,total,-66.74,226.85,-293.58,-0.658,68.24,71,21.4
6695,pack_d,S2_late,-45.55,26.48,-72.03,-3.186,45.55,12,8.3
6695,pack_d,S3_covid,2.94,383.37,-380.43,0.228,19.26,20,35.0
6695,pack_d,S4_hike,-31.82,-49.66,17.84,-1.162,35.02,13,15.4
6695,pack_d,S5_ai,-20.48,10.56,-31.04,-0.36,54.99,24,17.4
6695,pack_e,total,-0.49,226.85,-227.34,0.157,61.46,4,25.0
6695,pack_e,S2_late,-11.05,26.48,-37.53,-0.366,15.49,1,
6695,pack_e,S3_covid,189.7,383.37,-193.67,1.863,22.44,1,
6695,pack_e,S4_hike,0.0,-49.66,49.66,inf,,0,
6695,pack_e,S5_ai,0.0,10.56,-10.56,inf,,0,
6695,pack_f,total,-10.72,226.85,-237.56,0.03,52.3,13,38.5
6695,pack_f,S2_late,-0.06,26.48,-26.54,0.122,12.45,1,
6695,pack_f,S3_covid,67.02,383.37,-316.35,1.438,21.25,4,75.0
6695,pack_f,S4_hike,0.0,-49.66,49.66,inf,,0,
6695,pack_f,S5_ai,-12.77,10.56,-23.32,-1.432,12.77,2,0.0
6695,pack_g,total,34.32,226.85,-192.52,0.347,47.85,1,
6695,pack_g,S2_late,6.64,26.48,-19.84,0.407,24.57,1,
6695,pack_g,S3_covid,232.79,383.37,-150.58,2.138,21.49,1,
6695,pack_g,S4_hike,-12.99,-49.66,36.67,-0.477,21.07,1,
6695,pack_g,S5_ai,-10.03,10.56,-20.59,-0.269,22.76,1,
6719,pack_a,total,-30.98,-75.02,44.04,-1.22,30.98,7,14.3
6719,pack_a,S4_hike,-17.95,-68.1,50.15,-1.772,17.95,2,0.0
6719,pack_a,S5_ai,-17.29,-23.92,6.63,-1.975,18.76,3,0.0
6719,pack_b,total,-57.23,-75.02,17.8,-1.917,58.19,15,6.7
6719,pack_b,S4_hike,-28.43,-68.1,39.67,-1.911,30.04,4,0.0
6719,pack_b,S5_ai,-41.24,-23.92,-17.32,-2.527,41.24,9,0.0
6719,pack_c,total,-50.98,-75.02,24.05,-1.718,52.08,14,7.1
6719,pack_c,S4_hike,-17.97,-68.1,50.13,-1.382,19.81,3,0.0
6719,pack_c,S5_ai,-41.24,-23.92,-17.32,-2.527,41.24,9,0.0
6719,pack_d,total,-29.62,-75.02,45.41,-0.467,37.46,31,26.7
6719,pack_d,S4_hike,-6.9,-68.1,61.2,-0.097,17.66,12,41.7
6719,pack_d,S5_ai,-28.97,-23.92,-5.05,-1.169,33.11,17,12.5
6719,pack_e,total,-19.47,-75.02,55.56,-0.709,21.49,4,0.0
6719,pack_e,S4_hike,-11.08,-68.1,57.02,-0.916,13.94,2,0.0
6719,pack_e,S5_ai,0.0,-23.92,23.92,inf,,0,
6719,pack_f,total,-23.46,-75.02,51.56,-0.762,24.36,6,16.7
6719,pack_f,S4_hike,-10.28,-68.1,57.82,-1.186,10.28,1,0.0
6719,pack_f,S5_ai,-5.5,-23.92,18.41,-1.091,5.5,1,0.0
6719,pack_g,total,-17.45,-75.02,57.57,-0.51,22.73,1,
6719,pack_g,S4_hike,-19.41,-68.1,48.69,-0.783,25.05,1,
6719,pack_g,S5_ai,-11.41,-23.92,12.51,-0.559,18.7,1,
6698,pack_a,total,-34.46,-17.12,-17.34,-0.351,47.46,11,36.4
6698,pack_a,S2_late,1.06,20.22,-19.16,0.175,6.25,1,100.0
6698,pack_a,S3_covid,15.27,-6.73,22.0,0.663,12.9,2,0.0
6698,pack_a,S4_hike,-13.64,-51.88,38.24,-0.834,14.5,2,0.0
6698,pack_a,S5_ai,-18.85,9.59,-28.44,-0.624,36.36,4,50.0
6698,pack_b,total,-55.07,-17.12,-37.94,-0.467,74.2,26,23.1
6698,pack_b,S2_late,-18.98,20.22,-39.2,-1.709,22.07,4,25.0
6698,pack_b,S3_covid,-23.5,-6.73,-16.77,-0.623,39.56,7,0.0
6698,pack_b,S4_hike,-13.27,-51.88,38.61,-0.603,16.32,4,25.0
6698,pack_b,S5_ai,-26.55,9.59,-36.15,-0.611,42.73,8,25.0
6698,pack_c,total,-59.1,-17.12,-41.98,-0.542,74.2,26,23.1
6698,pack_c,S2_late,-18.98,20.22,-39.2,-1.709,22.07,4,25.0
6698,pack_c,S3_covid,-23.5,-6.73,-16.77,-0.623,39.56,7,0.0
6698,pack_c,S4_hike,-13.27,-51.88,38.61,-0.603,16.32,4,25.0
6698,pack_c,S5_ai,-26.55,9.59,-36.15,-0.611,42.73,8,25.0
6698,pack_d,total,-4.52,-17.12,12.6,0.078,44.52,54,32.1
6698,pack_d,S2_late,4.64,20.22,-15.58,0.489,6.09,7,28.6
6698,pack_d,S3_covid,-10.74,-6.73,-4.01,-0.334,18.74,9,25.0
6698,pack_d,S4_hike,-8.39,-51.88,43.49,-0.25,25.41,13,30.8
6698,pack_d,S5_ai,4.9,9.59,-4.69,0.241,26.4,23,31.8
6698,pack_e,total,-52.1,-17.12,-34.98,-0.615,54.61,9,0.0
6698,pack_e,S2_late,0.0,20.22,-20.22,inf,,0,
6698,pack_e,S3_covid,-9.78,-6.73,-3.05,-1.557,9.78,1,0.0
6698,pack_e,S4_hike,-5.13,-51.88,46.76,-0.176,22.91,1,0.0
6698,pack_e,S5_ai,-8.6,9.59,-18.19,-0.132,30.5,3,33.3
6698,pack_f,total,-57.46,-17.12,-40.33,-0.854,60.32,11,9.1
6698,pack_f,S2_late,0.0,20.22,-20.22,inf,,0,
6698,pack_f,S3_covid,-15.12,-6.73,-8.39,-1.439,15.12,1,0.0
6698,pack_f,S4_hike,0.13,-51.88,52.02,0.088,13.75,2,50.0
6698,pack_f,S5_ai,-21.24,9.59,-30.83,-0.864,26.11,3,0.0
6698,pack_g,total,-14.61,-17.12,2.51,-0.202,24.73,1,
6698,pack_g,S2_late,-16.54,20.22,-36.77,-0.559,31.66,1,
6698,pack_g,S3_covid,16.88,-6.73,23.61,0.643,21.63,1,
6698,pack_g,S4_hike,-15.7,-51.88,36.19,-0.703,23.68,1,
6698,pack_g,S5_ai,-8.5,9.59,-18.09,-0.143,27.97,1,
6722,pack_a,total,-10.38,-19.72,9.33,-1.589,10.38,3,0.0
6722,pack_a,S4_hike,0.0,-7.24,7.24,inf,,0,
6722,pack_a,S5_ai,-2.9,-13.63,10.73,-1.086,2.9,1,0.0
6722,pack_b,total,-8.35,-19.72,11.36,-0.106,24.84,10,20.0
6722,pack_b,S4_hike,0.0,-7.24,7.24,inf,,0,
6722,pack_b,S5_ai,-2.04,-13.63,11.59,0.049,24.84,7,28.6
6722,pack_c,total,1.55,-19.72,21.27,0.132,16.72,9,22.2
6722,pack_c,S4_hike,0.0,-7.24,7.24,inf,,0,
6722,pack_c,S5_ai,8.55,-13.63,22.18,0.377,16.72,6,33.3
6722,pack_d,total,-13.87,-19.72,5.85,-0.248,34.58,29,21.4
6722,pack_d,S4_hike,6.34,-7.24,13.57,0.892,11.81,3,33.3
6722,pack_d,S5_ai,-17.27,-13.63,-3.64,-0.463,34.58,24,21.7
6722,pack_e,total,0.0,-19.72,19.72,inf,,0,
6722,pack_e,S4_hike,0.0,-7.24,7.24,inf,,0,
6722,pack_e,S5_ai,0.0,-13.63,13.63,inf,,0,
6722,pack_f,total,-34.31,-19.72,-14.59,-1.336,36.48,2,0.0
6722,pack_f,S4_hike,0.0,-7.24,7.24,inf,,0,
6722,pack_f,S5_ai,-26.21,-13.63,-12.58,-1.353,26.82,1,0.0
6722,pack_g,total,-14.14,-19.72,5.58,-0.437,24.86,1,
6722,pack_g,S4_hike,-1.81,-7.24,5.42,-0.384,8.76,1,
6722,pack_g,S5_ai,-14.82,-13.63,-1.19,-0.643,23.16,1,
6706,pack_a,total,21.87,293.99,-272.12,0.28,53.01,17,37.5
6706,pack_a,S2_late,16.06,100.72,-84.66,0.718,15.58,4,50.0
6706,pack_a,S3_covid,-4.44,152.29,-156.73,-0.04,21.99,3,33.3
6706,pack_a,S4_hike,-15.35,-70.44,55.1,-1.973,15.35,2,0.0
6706,pack_a,S5_ai,-16.7,200.35,-217.05,-0.187,32.06,6,20.0
6706,pack_b,total,104.88,293.99,-189.11,0.564,52.89,29,42.9
6706,pack_b,S2_late,15.32,100.72,-85.4,0.686,15.58,5,40.0
6706,pack_b,S3_covid,-1.14,152.29,-153.42,0.159,27.68,7,57.1
6706,pack_b,S4_hike,-16.41,-70.44,54.03,-1.13,16.41,5,20.0
6706,pack_b,S5_ai,53.87,200.35,-146.48,0.789,47.24,9,50.0
6706,pack_c,total,128.29,293.99,-165.7,0.621,49.44,27,46.2
6706,pack_c,S2_late,19.73,100.72,-80.99,0.82,15.58,4,50.0
6706,pack_c,S3_covid,-1.14,152.29,-153.42,0.159,27.68,7,57.1
6706,pack_c,S4_hike,-10.29,-70.44,60.15,-0.718,16.22,4,25.0
6706,pack_c,S5_ai,53.87,200.35,-146.48,0.789,47.24,9,50.0
6706,pack_d,total,-6.3,293.99,-300.29,0.138,57.29,78,29.9
6706,pack_d,S2_late,6.33,100.72,-94.39,0.438,18.16,15,33.3
6706,pack_d,S3_covid,-12.13,152.29,-164.41,-0.101,33.23,22,23.8
6706,pack_d,S4_hike,-16.05,-70.44,54.39,-0.878,20.72,12,25.0
6706,pack_d,S5_ai,24.99,200.35,-175.35,0.517,49.09,29,32.1
6706,pack_e,total,32.75,293.99,-261.24,0.352,46.52,7,16.7
6706,pack_e,S2_late,-16.93,100.72,-117.65,-0.969,17.74,1,
6706,pack_e,S3_covid,-5.69,152.29,-157.97,0.062,31.18,4,0.0
6706,pack_e,S4_hike,0.0,-70.44,70.44,inf,,0,
6706,pack_e,S5_ai,48.94,200.35,-151.41,0.726,40.4,2,0.0
6706,pack_f,total,1.51,293.99,-292.48,0.178,53.99,13,53.8
6706,pack_f,S2_late,7.47,100.72,-93.25,0.481,17.74,2,100.0
6706,pack_f,S3_covid,-21.85,152.29,-174.13,-0.781,29.78,4,25.0
6706,pack_f,S4_hike,0.0,-70.44,70.44,inf,,0,
6706,pack_f,S5_ai,1.35,200.35,-199.0,0.238,47.98,2,50.0
6706,pack_g,total,51.11,293.99,-242.88,0.421,51.68,1,
6706,pack_g,S2_late,41.88,100.72,-58.84,1.267,28.7,1,
6706,pack_g,S3_covid,48.36,152.29,-103.93,1.005,28.53,1,
6706,pack_g,S4_hike,-25.12,-70.44,45.32,-1.882,25.44,1,
6706,pack_g,S5_ai,61.01,200.35,-139.34,0.891,46.37,1,
6742,pack_a,total,-22.83,-49.21,26.39,-0.636,42.14,6,16.7
6742,pack_a,S4_hike,15.92,-26.24,42.16,0.851,13.09,2,50.0
6742,pack_a,S5_ai,-33.42,-40.64,7.21,-2.469,33.78,4,0.0
6742,pack_b,total,-14.53,-49.21,34.68,-0.054,48.95,12,25.0
6742,pack_b,S4_hike,33.9,-26.24,60.14,0.931,20.03,3,33.3
6742,pack_b,S5_ai,-36.17,-40.64,4.47,-0.896,44.4,9,22.2
6742,pack_c,total,-42.44,-49.21,6.77,-0.757,49.1,12,25.0
6742,pack_c,S4_hike,-9.83,-26.24,16.41,-0.563,20.26,3,33.3
6742,pack_c,S5_ai,-36.17,-40.64,4.47,-0.896,44.4,9,22.2
6742,pack_d,total,-24.6,-49.21,24.62,-0.252,44.42,42,28.6
6742,pack_d,S4_hike,-7.52,-26.24,18.72,-0.107,21.3,16,31.2
6742,pack_d,S5_ai,-31.34,-40.64,9.3,-0.963,32.26,24,25.0
6742,pack_e,total,-40.82,-49.21,8.39,-1.187,43.69,4,0.0
6742,pack_e,S4_hike,-4.28,-26.24,21.97,-0.374,7.96,1,0.0
6742,pack_e,S5_ai,-11.65,-40.64,28.98,-1.051,11.74,1,0.0
6742,pack_f,total,-44.84,-49.21,4.37,-1.387,44.84,3,0.0
6742,pack_f,S4_hike,0.0,-26.24,26.24,inf,,0,
6742,pack_f,S5_ai,-12.03,-40.64,28.61,-1.09,12.03,1,0.0
6742,pack_g,total,-21.83,-49.21,27.38,-0.515,29.59,1,
6742,pack_g,S4_hike,-14.08,-26.24,12.16,-0.462,33.56,1,
6742,pack_g,S5_ai,-20.21,-40.64,20.43,-0.602,26.19,1,
6579,pack_a,total,46.35,71.09,-24.74,0.435,33.89,15,42.9
6579,pack_a,S1_trump1,-13.48,-34.45,20.96,-1.865,13.48,3,0.0
6579,pack_a,S2_late,2.83,1.31,1.53,0.596,5.52,1,100.0
6579,pack_a,S3_covid,8.62,8.7,-0.08,0.59,9.56,2,50.0
6579,pack_a,S4_hike,50.56,100.92,-50.36,1.299,18.86,3,100.0
6579,pack_a,S5_ai,-7.03,16.06,-23.08,-0.275,21.08,4,0.0
6579,pack_b,total,-15.12,71.09,-86.21,0.002,57.41,36,34.3
6579,pack_b,S1_trump1,-25.3,-34.45,9.15,-0.968,28.86,7,0.0
6579,pack_b,S2_late,2.1,1.31,0.79,0.323,6.4,3,66.7
6579,pack_b,S3_covid,9.52,8.7,0.82,0.556,16.17,7,33.3
6579,pack_b,S4_hike,36.5,100.92,-64.43,0.885,24.61,7,57.1
6579,pack_b,S5_ai,-26.53,16.06,-42.59,-0.804,38.06,9,12.5
6579,pack_c,total,-27.33,71.09,-98.42,-0.116,57.41,33,31.2
6579,pack_c,S1_trump1,-25.3,-34.45,9.15,-0.968,28.86,7,0.0
6579,pack_c,S2_late,0.86,1.31,-0.45,0.163,6.4,3,66.7
6579,pack_c,S3_covid,11.3,8.7,2.6,0.649,14.8,6,40.0
6579,pack_c,S4_hike,31.24,100.92,-69.68,0.828,24.61,5,60.0
6579,pack_c,S5_ai,-26.53,16.06,-42.59,-0.804,38.06,9,12.5
6579,pack_d,total,-38.69,71.09,-109.78,-0.367,47.64,90,31.5
6579,pack_d,S1_trump1,-33.72,-34.45,0.73,-1.743,36.82,22,18.2
6579,pack_d,S2_late,-5.68,1.31,-6.98,-0.842,13.63,14,23.1
6579,pack_d,S3_covid,-1.01,8.7,-9.71,0.024,15.27,19,38.9
6579,pack_d,S4_hike,15.01,100.92,-85.91,0.783,17.51,15,53.3
6579,pack_d,S5_ai,-20.31,16.06,-36.36,-0.585,37.0,18,23.5
6579,pack_e,total,-34.17,71.09,-105.26,-0.348,36.55,4,0.0
6579,pack_e,S1_trump1,0.0,-34.45,34.45,inf,,0,
6579,pack_e,S2_late,0.0,1.31,-1.31,inf,,0,
6579,pack_e,S3_covid,0.0,8.7,-8.7,inf,,0,
6579,pack_e,S4_hike,-31.99,100.92,-132.91,-1.407,35.96,1,
6579,pack_e,S5_ai,0.0,16.06,-16.06,inf,,0,
6579,pack_f,total,-4.7,71.09,-75.79,0.03,30.72,20,50.0
6579,pack_f,S1_trump1,-10.01,-34.45,24.44,-0.562,16.03,2,0.0
6579,pack_f,S2_late,0.0,1.31,-1.31,inf,,0,
6579,pack_f,S3_covid,-3.22,8.7,-11.92,-1.199,3.22,1,0.0
6579,pack_f,S4_hike,-6.76,100.92,-107.69,-0.166,27.62,3,100.0
6579,pack_f,S5_ai,-10.08,16.06,-26.13,-1.179,10.86,2,0.0
6579,pack_g,total,41.19,71.09,-29.9,0.369,36.53,1,
6579,pack_g,S1_trump1,-15.35,-34.45,19.1,-0.702,21.74,1,
6579,pack_g,S2_late,-5.13,1.31,-6.43,-0.753,11.11,1,
6579,pack_g,S3_covid,3.74,8.7,-4.96,0.325,10.35,1,
6579,pack_g,S4_hike,47.29,100.92,-53.63,1.043,42.77,1,
6579,pack_g,S5_ai,-1.63,16.06,-17.68,0.012,16.35,1,
6715,pack_a,total,134.87,606.33,-471.46,0.757,32.65,13,38.5
6715,pack_a,S2_late,-11.88,14.73,-26.62,-1.932,11.88,1,
6715,pack_a,S3_covid,-18.68,24.71,-43.39,-1.146,25.65,4,0.0
6715,pack_a,S4_hike,-4.1,11.95,-16.05,-0.06,22.37,3,33.3
6715,pack_a,S5_ai,117.52,250.37,-132.85,1.487,32.65,4,50.0
6715,pack_b,total,218.17,606.33,-388.16,0.873,46.1,19,31.6
6715,pack_b,S2_late,-11.88,14.73,-26.62,-1.932,11.88,1,
6715,pack_b,S3_covid,5.99,24.71,-18.73,0.314,25.65,4,25.0
6715,pack_b,S4_hike,2.4,11.95,-9.55,0.207,32.94,5,20.0
6715,pack_b,S5_ai,200.33,250.37,-50.04,1.732,39.9,6,50.0
6715,pack_c,total,132.14,606.33,-474.2,0.708,63.6,17,29.4
6715,pack_c,S2_late,0.0,14.73,-14.73,inf,,0,
6715,pack_c,S3_covid,5.56,24.71,-19.16,0.301,25.96,4,25.0
6715,pack_c,S4_hike,-34.76,11.95,-46.71,-2.275,34.76,4,0.0
6715,pack_c,S5_ai,200.33,250.37,-50.04,1.732,39.9,6,50.0
6715,pack_d,total,-36.22,606.33,-642.55,-0.215,58.62,85,23.8
6715,pack_d,S2_late,0.01,14.73,-14.73,0.148,23.27,13,23.1
6715,pack_d,S3_covid,8.06,24.71,-16.65,0.406,18.21,14,23.1
6715,pack_d,S4_hike,-29.0,11.95,-40.95,-1.118,34.6,22,18.2
6715,pack_d,S5_ai,-11.18,250.37,-261.55,-0.089,35.94,31,30.0
6715,pack_e,total,-4.7,606.33,-611.03,0.099,42.32,10,11.1
6715,pack_e,S2_late,0.0,14.73,-14.73,inf,,0,
6715,pack_e,S3_covid,0.0,24.71,-24.71,inf,,0,
6715,pack_e,S4_hike,-15.47,11.95,-27.42,-1.134,16.05,4,0.0
6715,pack_e,S5_ai,53.59,250.37,-196.78,1.067,20.81,2,0.0
6715,pack_f,total,-41.17,606.33,-647.5,-0.543,48.78,14,28.6
6715,pack_f,S2_late,0.0,14.73,-14.73,inf,,0,
6715,pack_f,S3_covid,-4.59,24.71,-29.3,-0.907,5.02,2,0.0
6715,pack_f,S4_hike,-14.27,11.95,-26.22,-1.368,14.89,2,0.0
6715,pack_f,S5_ai,-5.85,250.37,-256.22,-0.644,7.67,1,0.0
6715,pack_g,total,149.01,606.33,-457.32,0.849,38.4,1,
6715,pack_g,S2_late,-0.95,14.73,-15.68,0.074,12.85,1,
6715,pack_g,S3_covid,3.58,24.71,-21.14,0.259,17.77,1,
6715,pack_g,S4_hike,2.64,11.95,-9.31,0.212,24.06,1,
6715,pack_g,S5_ai,82.41,250.37,-167.96,1.412,24.98,1,
6743,pack_a,total,-14.72,33.88,-48.6,-0.115,29.68,8,25.0
6743,pack_a,S3_covid,-11.84,162.11,-173.95,-0.286,22.19,5,20.0
6743,pack_a,S4_hike,-0.85,-30.52,29.67,0.035,12.93,1,0.0
6743,pack_a,S5_ai,-2.44,-37.63,35.19,-0.033,16.21,2,50.0
6743,pack_b,total,-17.23,33.88,-51.11,-0.039,40.22,19,27.8
6743,pack_b,S3_covid,-15.68,162.11,-177.79,-0.268,28.2,8,37.5
6743,pack_b,S4_hike,17.34,-30.52,47.85,0.616,17.59,4,25.0
6743,pack_b,S5_ai,-10.64,-37.63,26.99,-0.232,23.48,6,20.0
6743,pack_c,total,-7.16,33.88,-41.03,0.058,38.35,18,29.4
6743,pack_c,S3_covid,-13.06,162.11,-175.17,-0.193,25.96,8,37.5
6743,pack_c,S4_hike,17.34,-30.52,47.85,0.616,17.59,4,25.0
6743,pack_c,S5_ai,-2.79,-37.63,34.84,-0.003,16.21,5,25.0
6743,pack_d,total,-16.76,33.88,-50.64,-0.041,45.45,55,34.5
6743,pack_d,S3_covid,-14.4,162.11,-176.51,-0.29,31.59,17,41.2
6743,pack_d,S4_hike,25.02,-30.52,55.53,0.79,21.88,15,40.0
6743,pack_d,S5_ai,-31.04,-37.63,6.59,-0.979,39.95,22,22.7
6743,pack_e,total,-41.15,33.88,-75.02,-0.429,59.46,3,0.0
6743,pack_e,S3_covid,-14.74,162.11,-176.85,-0.246,40.14,1,0.0
6743,pack_e,S4_hike,-27.57,-30.52,2.95,-1.672,32.97,1,0.0
6743,pack_e,S5_ai,-9.18,-37.63,28.45,-1.139,9.18,1,0.0
6743,pack_f,total,-10.08,33.88,-43.96,-0.019,36.98,8,62.5
6743,pack_f,S3_covid,-21.27,162.11,-183.38,-0.876,30.8,2,50.0
6743,pack_f,S4_hike,-5.9,-30.52,24.62,-0.184,25.26,2,50.0
6743,pack_f,S5_ai,-15.03,-37.63,22.59,-1.141,19.79,1,0.0
6743,pack_g,total,-15.86,33.88,-49.73,-0.094,48.11,1,
6743,pack_g,S3_covid,26.63,162.11,-135.48,0.586,50.37,1,
6743,pack_g,S4_hike,1.23,-30.52,31.74,0.173,31.3,1,
6743,pack_g,S5_ai,-17.44,-37.63,20.19,-0.766,29.88,1,
6756,pack_a,total,-20.18,5.93,-26.11,-0.399,27.14,6,0.0
6756,pack_a,S3_covid,-5.68,259.81,-265.49,-0.272,13.89,1,0.0
6756,pack_a,S4_hike,-10.31,-57.58,47.26,-0.576,16.93,2,0.0
6756,pack_a,S5_ai,-3.37,-48.76,45.39,-1.238,3.37,2,0.0
6756,pack_b,total,40.95,5.93,35.02,0.327,56.75,18,23.5
6756,pack_b,S3_covid,93.17,259.81,-166.64,0.783,35.95,7,42.9
6756,pack_b,S4_hike,-11.74,-57.58,45.83,-0.48,22.01,4,25.0
6756,pack_b,S5_ai,-7.12,-48.76,41.64,-0.281,20.87,5,0.0
6756,pack_c,total,40.95,5.93,35.02,0.327,56.75,18,23.5
6756,pack_c,S3_covid,93.17,259.81,-166.64,0.783,35.95,7,42.9
6756,pack_c,S4_hike,-11.74,-57.58,45.83,-0.48,22.01,4,25.0
6756,pack_c,S5_ai,-7.12,-48.76,41.64,-0.281,20.87,5,0.0
6756,pack_d,total,-41.32,5.93,-47.25,-0.408,64.06,53,25.0
6756,pack_d,S3_covid,28.67,259.81,-231.14,0.743,27.38,16,37.5
6756,pack_d,S4_hike,-40.11,-57.58,17.47,-2.092,42.91,18,11.1
6756,pack_d,S5_ai,-28.99,-48.76,19.77,-1.415,34.69,18,23.5
6756,pack_e,total,-26.57,5.93,-32.5,-0.076,41.3,5,0.0
6756,pack_e,S3_covid,3.42,259.81,-256.39,0.3,29.05,3,0.0
6756,pack_e,S4_hike,-2.85,-57.58,54.73,-0.024,15.15,1,0.0
6756,pack_e,S5_ai,0.0,-48.76,48.76,inf,,0,
6756,pack_f,total,17.44,5.93,11.51,0.276,34.91,8,62.5
